Symbol,Price,Industry Group Rank,Price % Change,Vol. % Change,Comp. Rating,RS Rating,Acc/Dis Rating,EPS Rating,SMR Rating,Spon Rating,Ind Grp RS,PE Ratio
SJLD,25.07,,-0.08,0.0,,52,E,,,,C+,
SMDX,23.07,,-1.58,0.0,,76,C+,,,,C+,
SOCA,10.16,,0.00,0.0,38,61,C,3,,E,C+,
SODR,0.00,,,0.0,,,C+,,,,,
SOLR,30.01,,-1.28,0.0,,75,B-,,,,C+,
SPAQ,90.01,,-0.29,0.0,,32,D-,,,,C+,
SPEG,10.18,,0.00,0.0,50,65,A,6,,E,C+,
SPKX,7.40,,0.00,0.0,,9,E,,,,C+,
SPKY,3.47,,0.00,0.0,,4,D-,,,,C+,
SRHR,51.65,,-1.41,0.0,,39,E,,,,C+,
SSEA,10.14,,0.00,0.0,41,65,B-,3,,,C+,
SUPL,41.39,,-0.79,0.0,,76,B-,,,,C+,
SVA,6.47,,0.00,0.0,65,58,,44,E,,A,12
SVCC,10.47,,0.00,0.0,73,65,B-,79,,E,C+,39
TABD,24.71,,-0.28,0.0,,46,C+,,,,C+,
TACH,10.34,,0.00,0.0,72,65,C+,79,,E,C+,69
TAVI,10.55,,0.00,0.0,84,68,A+,79,,E,C+,59
TAX,26.33,,-1.86,0.0,,61,B+,,,,C+,
TBCP,10.21,,0.00,0.0,23,47,E,7,,E,D+,511
TBXU,29.25,,-4.16,0.0,,75,C-,,,,C+,
TC,10.23,,0.00,0.0,33,58,D-,64,E,,D-,
TCGL,172.84,,0.00,0.0,81,99,A+,62,E,,C+,
TDOG,18.16,,-1.14,0.0,,16,A-,,,,C+,
TDWD,9.94,,0.00,0.0,42,61,B,3,,,C+,
TEAF,12.21,,0.00,0.0,,32,C+,,,,,
TENJ,24.40,,-1.01,0.0,,46,A+,,,,C+,
TIPA,100.61,,0.16,71,,58,C+,,,,C+,
TIPB,100.09,,0.03,0.0,,58,C+,,,,C+,
TIPC,99.59,,-0.32,-67,,58,C+,,,,C+,
TIPD,99.15,,-0.58,0.0,,52,C+,,,,C+,
TJAN,26.91,,-0.48,0.0,,61,B,,,,C+,
TMNS,49.90,,0.14,0.0,,58,D+,,,,C+,
TOS,24.17,,-0.82,0.0,,42,,,,,C+,
TROT,24.71,,0.20,0.0,,52,,,,,C+,
TSPX,26.23,,-1.24,0.0,,58,D-,,,,C+,
TTP,47.61,,0.00,0.0,,92,D-,,,,B-,
TVAI,10.21,,0.00,0.0,78,65,A-,79,,E,C+,85
TWCB,10.24,,0.00,0.0,41,48,B+,20,,E,C,256
TXNU,23.93,,-2.96,0.0,,,,,,,..,
UCFI,5.51,,0.00,0.0,59,15,B-,79,A,E,B-,29
UCIB,33.09,,0.42,0.0,,87,B+,,,,C+,
UNIY,48.02,,-0.12,0.0,,46,A,,,,C+,
UPGR,23.16,,-0.90,0.0,,81,C-,,,,C+,
USEQ,32.42,,0.00,0.0,,37,C-,,,,C,
USLB,35.72,,0.00,0.0,,32,E,,,,C+,
USMD,23.56,,-2.20,7,,39,,,,,C+,
USNZ,39.10,,-1.96,0.0,,46,E,,,,C+,
USRD,30.56,,-2.43,0.0,,52,C-,,,,C+,
USVN,47.85,,0.10,0.0,,46,D,,,,C+,
UXAP,35.79,,-1.89,100,,65,C,,,,C+,
UXJL,30.31,,-1.78,0.0,,42,C-,,,,C+,
VACI,9.93,,0.00,0.0,31,58,D-,1,,,C+,
VBCA,75.07,,0.08,14,,,,,,,..,
VBCB,75.05,,0.16,160,,,,,,,..,
VBCC,74.97,,0.15,-21,,,,,,,..,
VBCD,74.88,,0.15,59,,,,,,,..,
VBCE,74.81,,0.11,-78,,,,,,,..,
VBCF,74.74,,0.09,56,,,,,,,..,
VBCG,74.66,,-0.11,0.0,,,,,,,..,
VBCH,74.57,,-0.20,-67,,,,,,,..,
VBCI,74.54,,-0.19,-88,,,,,,,..,
VBCJ,74.51,,-0.23,-25,,,,,,,..,
VBOC,10.48,,0.00,-100,51,48,E,80,,,C-,209
VCOB,49.38,,-0.08,0.0,,52,B-,,,,C+,
VMAX,55.14,,-1.04,0.0,,76,D-,,,D,C+,
VMSB,48.99,,-0.16,30,,42,C-,,,,C+,
VNIE,23.66,,-1.66,50,,39,E,,,,C+,
WSOB,368.33,,0.00,0.0,32,35,E,47,C,,A,30
WTG,10.26,,0.00,0.0,86,65,A+,79,,E,C+,128
WTIP,37.23,,1.36,0.0,,84,D,,,,C+,
WTMY,25.08,,-0.08,0.0,,52,E,,,,C+,
XEML,23.70,,-0.88,0.0,,37,E,,,,C+,
XFLH,9.87,,0.00,0.0,37,58,,3,,,C+,
XHYC,36.44,,-0.46,0.0,,46,C-,,,,C+,
XHYD,37.63,,-0.45,0.0,,52,A-,,,,C+,
XHYF,36.50,,-0.35,0.0,,42,E,,,,C+,
XSLL,9.85,,0.00,0.0,37,58,,3,,,C+,
XTAP,41.28,,0.07,-82,,73,C+,,,,C+,
XTOC,31.58,,-1.74,0.0,,61,C,,,,C+,
XVOL,22.00,,-1.21,0.0,,58,D-,,,,C+,
XXX,18.31,,-1.66,0.0,,28,,,,,C+,
YCY,10.03,,0.00,0.0,50,61,A+,3,,,C+,
YFFI,9.96,,0.10,0.0,,46,C-,,,,C+,
YOKE,27.07,,-1.24,0.0,,70,C+,,,,C+,
ZCBA,49.61,,0.22,0.0,,58,E,,,,C+,
ZCBB,49.53,,0.18,0.0,,58,,,,,C+,
ZCBC,49.59,,0.12,0.0,,52,,,,,C+,
ZCBE,49.57,,0.06,0.0,,52,A+,,,,C+,
ZCBF,49.47,,-0.04,0.0,,58,A+,,,,C+,
ZCBG,49.50,,-0.10,0.0,,61,A+,,,,C+,
ZKP,9.86,,0.00,0.0,34,52,,3,,,C+,
ZSC,28.98,,0.31,0.0,,82,A-,,,,C+,
ZTAX,25.86,,1.93,0.0,,58,A-,,,,C+,
ZTOP,50.84,,-0.26,0.0,,46,D,,,,C+,
AAOX,24.72,0,0.53,-12,,,,,,,..,
AMZO,27.56,0,7.82,358,,,,,,,..,
HLXX,24.93,0,8.06,126,,,,,,,..,
IBX,22.59,0,-4.64,-63,,,,,,,..,
JUDO,24.25,0,-1.98,-44,,,,,,,..,
NOEQ,24.74,0,-1.08,-25,,,,,,,..,
UNHU,22.48,0,-6.72,250,,,,,,,..,
AAOI,98.21,1,0.81,-15,94,99,A-,45,C,B,A+,
CIEN,401.61,1,3.51,-30,99,99,C,86,B,C,A+,120
CLFD,27.66,1,-3.66,168,42,24,D+,18,C,B,A+,
LITE,702.73,1,2.02,-14,99,99,B+,73,A,B,A+,167
LPTH,9.49,1,-13.65,2,72,98,B,1,D,C,A+,
OCC,9.14,1,-6.64,3,79,98,A-,22,D,B,A+,
OPTX,7.23,1,-7.78,-48,72,99,A+,1,E,B,A+,
VIAV,34.64,1,0.58,-24,99,99,A,77,A,C,A+,53
BLZE,3.40,2,-3.13,-28,53,10,D,79,C,B,A+,49
MU,357.22,2,0.50,14,99,98,D,82,A,B,A+,16
NTAP,102.34,2,-2.02,-44,83,42,C+,85,A,B,A+,13
PENG,16.69,2,-5.49,-15,51,21,B-,45,B,C,A+,9
PSTG,58.98,2,-4.93,-24,84,37,D-,96,A,C,A+,30
QMCO,4.68,2,-10.34,-6,28,8,D,53,,B,A+,
SIMO,110.06,2,-1.05,-55,93,94,C+,62,B,B,A+,31
SNDK,615.83,2,2.10,-18,99,99,A-,44,B,B,A+,83
STX,380.07,2,0.34,-46,93,98,D+,76,,B,A+,37
WDC,275.34,2,0.73,-31,99,99,B,79,A,B,A+,40
BORR,6.05,3,2.20,20,80,98,B-,26,D,,A+,38
HP,36.15,3,-2.17,2,74,95,C,5,C,C,A+,452
NBR,89.60,3,0.16,-40,97,98,B+,79,B,B,A+,5
NE,49.81,3,-0.04,-52,91,97,B+,44,C,C,A+,74
PDS,100.81,3,-0.87,5,86,97,A+,3,D,C,A+,
PTEN,11.36,3,0.89,1,86,97,A+,25,E,C,A+,
RIG,6.93,3,0.58,-22,99,98,A-,79,C,C,A+,
SDRL,45.41,3,-0.11,-48,81,95,B,3,D,C,A+,
VAL,102.24,3,0.29,-45,96,98,A-,81,B,C,A+,14
ACDC,6.63,4,-1.19,7,58,92,B+,4,E,B,A+,
AESI,13.22,4,-5.57,-29,60,82,B+,3,D,C,A+,
CLB,17.61,4,7.25,42,78,88,D,49,C,C,A+,23
CVEO,27.09,4,-2.73,-57,82,85,B,49,E,D,A+,
DWSN,3.25,4,7.26,153,80,98,B,47,E,B,A+,
FTK,17.42,4,-0.17,-35,82,90,D,34,B,B,A+,27
HAL,40.42,4,4.20,-1,90,96,C,66,C,C,A+,17
HLX,10.10,4,0.20,-46,67,94,D+,9,D,C,A+,48
KGS,58.47,4,-0.46,-37,98,96,A,74,B,C,A+,38
KLXE,2.81,4,0.72,3,61,93,C+,10,E,B,A+,
LBRT,29.04,4,-2.75,-4,70,97,B,5,E,C,A+,194
MTRX,11.39,4,0.35,-40,65,30,B-,62,D,B,A+,
NCSM,73.00,4,3.17,44,89,97,A+,13,B,,A+,15
NESR,21.51,4,0.37,10,80,98,D,19,C,C,A+,26
NOA,13.32,4,-2.42,0,57,30,B+,28,C,,A+,94
NPKI,14.61,4,1.32,-3,99,95,D+,99,A,C,A+,34
OII,36.33,4,-0.52,-35,95,95,B+,97,B,C,A+,19
OIS,12.20,4,1.67,-24,97,98,A-,76,D,C,A+,34
PUMP,14.69,4,0.14,-44,82,98,B,35,E,C,A+,"1,469"
RES,7.32,4,0.97,-41,88,93,B,40,C,C,A+,29
RNGR,17.50,4,1.33,33,79,89,A,13,D,C,A+,32
SLB,53.50,4,2.27,6,90,93,B-,64,C,C,A+,18
TDW,82.40,4,1.98,-6,95,96,B,88,B,C,A+,12
TTI,8.62,4,2.62,-25,86,96,D,80,C,C,A+,33
TUSK,2.85,4,8.78,209,72,90,B+,21,E,C,A+,
USAC,28.17,4,-1.02,-5,88,84,B-,72,,C,A+,34
VTOL,46.00,4,-0.65,-17,85,90,B,29,B,C,A+,11
XPRO,17.91,4,0.51,10,92,95,B,68,D,C,A+,18
ACLS,97.35,5,-1.02,-19,83,91,D+,59,C,B,A+,20
ACMR,40.07,5,-2.72,-32,78,88,D,55,B,C,A+,25
AEHR,32.52,5,-5.93,-5,70,98,B+,9,C,B,A+,"1,084"
AEIS,310.76,5,-0.75,-23,99,98,B+,85,A,C,A+,48
ALMU,12.20,5,-4.69,19,28,32,E,12,C,B,A+,
AMAT,337.17,5,-0.41,-24,89,96,D+,61,A,B,A+,36
ASML,"1,302.47",5,-2.03,-4,98,94,D-,91,A,B,A+,46
ASYS,11.45,5,-0.26,-70,70,95,C,28,E,B,A+,382
ATOM,3.74,5,-4.35,-64,67,87,B,23,D,B,A+,
COHU,29.98,5,-0.83,-52,81,94,B-,23,D,C,A+,
CVV,4.98,5,-5.32,-60,85,96,B+,38,D,B,A+,
ENTG,113.59,5,-1.87,-31,74,90,C-,34,C,C,A+,41
FORM,97.93,5,-2.41,-14,95,99,B,56,C,B,A+,75
ICHR,45.23,5,-0.48,-50,81,98,B+,6,C,B,A+,197
KLAC,"1,443.21",5,-0.55,-30,95,94,D-,89,A,A,A+,41
KLIC,64.68,5,-0.11,-39,88,96,B,31,D,C,A+,240
KOPN,1.82,5,-5.70,98,62,76,E,63,E,B,A+,
LRCX,211.41,5,-0.10,-26,98,97,E,93,A,B,A+,43
MKSI,223.18,5,-0.86,-56,92,97,C-,55,A,C,A+,28
NVMI,440.72,5,-2.84,14,97,96,D+,92,A,B,A+,51
ONTO,204.23,5,-0.25,-46,85,95,D+,51,B,C,A+,41
PLAB,39.60,5,-0.40,-49,94,96,B,85,C,C,A+,19
Q,111.76,5,-0.90,-44,84,87,B,45,B,C,A+,34
SMTK,0.23,5,-8.00,-89,19,1,E,45,E,,A+,
TER,295.61,5,-0.58,-40,97,98,B-,61,A,B,A+,74
TRT,5.94,5,-2.78,-55,89,95,B+,26,C,,A+,
UCTT,58.87,5,-1.08,-70,70,98,B-,11,D,C,A+,56
VECO,35.27,5,-2.11,-5,81,93,B-,42,D,C,A+,27
BRN,1.17,6,0.86,-17,33,33,B,14,E,B,A+,
BTE,4.33,6,2.61,39,74,97,B,1,E,C,A+,
CNQ,50.09,6,2.92,4,93,95,A-,54,B,C,A+,28
GFR,6.58,6,2.33,156,72,92,A-,3,D,E,A+,10
OBE,9.24,6,2.55,-12,82,95,A,29,E,,A+,208
VET,13.91,6,4.67,9,69,96,B,1,D,,A+,
APA,44.39,7,3.71,34,95,98,A+,53,C,C,A+,12
COP,133.80,7,0.41,-7,88,93,A,37,B,C,A+,22
EGY,6.44,7,2.88,17,73,97,A-,3,E,C,A+,
GPRK,9.62,7,4.45,1,84,91,B+,44,C,C,A+,10
GTE,9.07,7,4.01,-25,75,98,A+,1,E,,A+,
INDO,4.05,7,3.05,-54,81,91,B+,79,E,,A+,
KOS,2.91,7,1.39,10,72,98,A,1,E,C,A+,
MUR,42.12,7,0.89,-10,80,94,A-,32,D,C,A+,29
OVV,62.08,7,1.34,-26,92,95,A-,58,C,C,A+,13
OXY,65.32,7,1.49,25,84,94,A+,16,C,D,A+,30
TBN,43.40,7,25.62,472,89,97,A+,22,,,A+,
VIST,74.21,7,2.63,15,99,96,A-,99,A,,A+,22
WDS,24.78,7,4.03,133,89,96,A-,51,C,C,A+,18
CRT,10.63,8,6.41,154,79,86,B+,26,B,,A+,14
GRNT,5.84,8,-1.02,88,76,75,A-,14,B,C,A+,14
MARPS,5.75,8,0.52,-56,95,91,B,76,A,,A+,15
MTR,5.09,8,-0.97,-54,79,68,B+,58,B,,A+,22
MVO,2.29,8,2.69,-79,68,76,B,40,B,,A+,
NRT,9.20,8,-0.86,-68,98,97,B-,91,A,,A+,9
PBT,22.22,8,1.05,42,92,95,A,48,B,B,A+,65
PRT,3.32,8,0.61,-48,58,33,C+,42,B,,A+,8
PVL,1.88,8,1.08,24,89,76,B+,61,B,,A+,16
SBR,76.29,8,1.94,19,89,77,B-,70,B,,A+,15
SJT,5.10,8,-0.97,-37,51,32,B-,3,B,,A+,
TPL,511.75,8,-2.02,-24,96,95,A-,82,A,B,A+,73
UROY,3.34,8,0.30,-5,84,84,C+,79,E,,A+,111
VOC,3.65,8,0.83,2,85,89,B,40,B,,A+,8
CAMT,153.33,9,-4.08,-4,96,97,C,83,A,B,A+,48
CGNX,47.59,9,-3.53,-36,92,91,D+,76,B,C,A+,47
IPGP,115.70,9,-2.53,-49,76,95,E,57,C,B,A+,81
ITRI,85.60,9,-3.11,-16,66,20,C+,90,C,C,A+,12
KEYS,279.06,9,-0.72,-34,98,95,C+,82,A,C,A+,37
NOVT,113.15,9,-4.51,-38,66,35,E,79,C,D,A+,34
SLNH,0.62,9,-12.68,-23,26,9,C-,43,E,B,A+,
VPG,41.55,9,-2.28,35,86,91,C,71,D,B,A+,77
ADI,307.44,10,-1.91,-22,99,89,D+,88,A,B,A+,36
AMKR,44.45,10,-1.53,-25,93,96,D+,60,C,B,A+,29
AMPG,1.80,10,-32.08,390,40,17,E,51,D,B,A+,
ASX,21.50,10,0.33,5,98,97,D-,70,B,A,A+,36
AXTI,60.63,10,3.62,-8,88,99,A+,42,E,B,A+,
DAIO,2.66,10,-0.75,162,27,26,D+,1,E,B,A+,
DIOD,68.20,10,-3.94,-6,87,92,B-,38,C,C,A+,56
GCTS,1.12,10,-2.61,-89,16,20,D,5,,B,A+,
GFS,42.94,10,-3.66,-52,82,85,B-,57,C,C,A+,25
HOLO,1.91,10,-2.55,496,39,5,D+,79,E,,A+,0
IMOS,35.82,10,-1.38,4,95,96,C-,66,C,,A+,85
INTC,43.13,10,-2.20,-33,85,94,B-,66,D,B,A+,105
LEDS,1.22,10,0.83,-91,25,10,D,5,C,,A+,
MCHP,62.00,10,-3.43,-11,62,58,D-,46,C,C,A+,53
MRAM,8.83,10,-2.32,-69,62,87,D,23,C,B,A+,40
MTSI,225.44,10,-1.34,-31,98,96,C+,93,A,C,A+,61
MX,2.87,10,1.06,-20,44,30,A,19,E,B,A+,
NXPI,191.66,10,-2.67,-30,62,28,D-,70,B,C,A+,16
ON,58.35,10,-4.14,-16,73,84,D+,43,C,B,A+,25
POET,5.19,10,-5.46,-16,40,37,D+,19,D,,A+,
QRVO,77.35,10,-4.04,-20,67,33,B-,67,C,C,A+,11
ROG,109.33,10,0.04,-6,88,92,B-,57,D,C,A+,46
SKYT,27.00,10,-3.12,-47,84,98,B+,26,C,C,A+,"1,350"
STM,32.54,10,-1.12,-6,70,88,B-,13,D,B,A+,61
SWKS,53.65,10,-5.31,-8,42,19,D+,43,B,C,A+,9
TSEM,171.92,10,-1.58,52,97,99,A,83,B,B,A+,75
TSM,326.74,10,0.19,2,99,91,D-,98,A,B,A+,31
TXN,190.33,10,-1.59,-27,75,70,D+,32,A,B,A+,35
UMC,8.87,10,-1.66,-21,77,86,D-,60,B,A,A+,16
WOLF,15.44,10,-8.20,-27,62,99,C,34,E,C,A+,
XPER,5.53,10,-1.07,-38,39,22,B+,9,D,C,A+,7
AIRG,5.33,11,-0.74,27,70,91,A-,10,E,B,A+,
APH,123.62,11,0.40,-28,97,86,E,99,A,B,A+,37
ARW,139.63,11,-2.52,-14,92,87,B-,59,C,B,A+,13
AVT,59.73,11,-2.40,-56,91,86,B+,62,D,C,A+,17
BELFA,190.65,11,0.13,30,97,97,A-,98,A,C,A+,28
BELFB,203.53,11,-0.28,25,97,96,D,98,A,C,A+,29
COHR,243.48,11,0.08,-29,98,98,B,75,B,B,A+,56
CTS,47.84,11,-1.60,-61,81,81,E,74,B,C,A+,21
LASR,64.32,11,0.72,19,98,99,B+,79,C,B,A+,268
LFUS,333.27,11,-1.32,-30,94,92,B-,69,B,C,A+,31
MEI,5.58,11,-2.79,-33,17,18,D-,3,E,B,A+,
NVEC,65.46,11,-1.68,-30,81,61,C-,52,A,A,A+,22
PKE,27.52,11,-0.25,-7,99,95,B-,90,C,B,A+,56
SELX,0.35,11,-2.78,-65,20,4,D-,17,D,C,A+,
TEL,202.14,11,-0.52,-28,98,73,D-,94,A,C,A+,21
TRNS,71.32,11,-2.62,-29,80,70,B,48,B,D,A+,37
VICR,153.02,11,-3.13,3,94,99,C-,84,A,C,A+,59
VSH,17.02,11,-2.58,-34,63,79,C-,14,D,C,A+,
WCC,262.13,11,-1.45,-33,84,89,E,72,C,D,A+,20
AVD,2.06,12,-5.94,12,23,6,E,47,E,C,A+,
CF,136.45,12,2.93,-12,99,96,B,88,A,C,A+,16
FMC,15.76,12,0.64,-43,35,15,B,37,D,C,A+,5
ICL,5.20,12,0.39,72,49,27,B-,37,C,,A+,14
IPI,46.52,12,9.15,118,97,94,B+,79,C,B,A+,32
LXU,16.30,12,-3.44,171,99,98,A,79,C,C,A+,48
MOS,25.00,12,0.00,2,37,27,E,38,C,C,A+,11
NTR,75.65,12,2.66,-14,93,90,C,84,C,D,A+,17
NXTS,0.65,12,-4.41,-98,17,1,E,47,D,E,A+,
SMG,60.65,12,-2.48,35,48,70,E,23,,B,A+,16
SQM,82.70,12,6.89,176,99,96,B-,74,C,E,A+,40
UAN,137.00,12,0.26,-46,93,96,B+,66,B,,A+,15
AROC,35.52,13,-0.50,7,98,92,B+,99,A,C,A+,19
BKR,63.22,13,1.38,-26,92,93,C-,81,C,C,A+,24
DNOW,12.25,13,1.91,-23,63,21,C,74,C,C,A+,14
DTI,3.67,13,1.94,10,88,92,A+,41,D,B,A+,41
EFXT,21.55,13,1.08,94,86,98,B-,22,C,A,A+,41
FET,61.92,13,2.72,-20,98,98,A,79,D,B,A+,100
FLOC,21.00,13,-4.42,97,96,82,C+,99,A,D,A+,6
FTI,71.19,13,1.22,-24,97,97,B-,95,A,C,A+,29
GEOS,12.18,13,-0.41,-25,29,29,B,12,E,B,A+,
GTLS,206.72,13,-0.14,5,93,82,D-,87,B,C,A+,21
INVX,25.13,13,1.37,-28,76,91,B,6,B,C,A+,21
LSE,4.65,13,2.88,-88,39,39,B-,18,C,,A+,39
MIND,8.85,13,-1.23,56,66,79,B-,26,B,B,A+,23
NGS,39.81,13,0.43,-52,97,93,B+,65,B,B,A+,25
NOV,19.88,13,-0.20,-10,85,92,B,44,D,C,A+,52
OMSE,4.55,13,1.11,89,49,30,C,49,C,,A+,7
RCON,0.81,13,-4.71,-71,31,6,E,52,D,,A+,
STAK,1.01,13,0.00,-91,63,94,A-,3,D,,A+,
WBI,28.34,13,6.46,104,95,90,A-,23,C,B,A+,945
WFRD,95.89,13,-0.05,-33,89,94,D-,84,C,B,A+,16
WHD,48.39,13,-0.86,-23,80,76,C-,66,C,C,A+,18
AAUC,31.04,14,0.19,-77,99,97,A-,84,B,,A+,65
AEM,193.40,14,3.11,1,99,91,D-,98,A,B,A+,23
AG,20.68,14,7.04,-27,99,97,D+,79,A,D,A+,45
AGI,42.54,14,5.53,-3,99,91,D+,98,A,C,A+,31
ARIS,17.14,14,3.82,-19,98,98,E,79,A,,A+,14
ASM,5.94,14,4.39,-37,96,95,D,78,A,E,A+,556
ATCX,4.77,14,-6.47,-91,9,8,D-,1,E,,A+,
AU,89.17,14,4.01,2,96,95,D-,78,A,C,A+,17
AUGO,70.07,14,5.73,-25,99,98,B-,80,A,,A+,21
AUST,1.37,14,3.01,-95,40,26,C+,43,,,A+,
B,38.59,14,2.96,-18,99,91,E,93,A,C,A+,16
BGL,1.14,14,2.70,-86,9,1,D-,1,,C,A+,
BTG,4.25,14,3.91,-13,95,75,D-,82,A,B,A+,9
BVN,33.53,14,3.30,17,96,95,D-,88,A,D,A+,10
CDE,17.13,14,5.94,13,97,94,D-,79,A,C,A+,22
CGAU,16.77,14,2.95,-39,99,97,D-,79,A,D,A+,15
CHNR,4.62,14,-7.97,-97,52,82,B,1,,,A+,
CMCL,22.27,14,3.25,-54,91,71,D,80,A,B,A+,8
CNL,15.05,14,6.29,-31,57,88,C+,7,,,A+,
CTGO,17.11,14,2.52,106,24,27,E,14,,B,A+,
DC,4.56,14,2.24,-33,46,76,D-,13,,C,A+,
DRD,28.07,14,3.73,-34,98,91,D-,96,A,,A+,13
EGO,33.80,14,2.30,-23,95,91,D-,77,A,D,A+,19
EQX,12.58,14,4.57,25,97,92,C+,79,B,D,A+,63
EXK,8.90,14,3.97,-48,65,92,D-,12,C,E,A+,
FNV,233.95,14,2.66,42,99,88,C,95,A,B,A+,42
FSM,9.51,14,3.93,53,98,86,C,90,A,,A+,15
FURY,0.58,14,1.75,-73,48,73,D+,16,,,A+,137
GAU,2.28,14,3.17,-41,99,89,C-,87,A,,A+,435
GFI,42.34,14,4.54,-2,98,91,E,96,A,C,A+,15
GLDG,1.11,14,0.91,-71,66,76,C,55,,,A+,
GORO,1.16,14,5.45,-80,88,96,B-,69,C,C,A+,
GRML,0.30,14,-1.27,-55,27,22,B,18,,B,A+,
GROY,3.32,14,4.40,-6,62,89,D-,19,C,,A+,
HL,17.93,14,4.30,-47,96,97,D-,79,A,C,A+,44
HMY,14.34,14,2.87,-4,83,23,D,97,A,,A+,10
HYMC,33.05,14,6.00,-55,73,99,D+,53,,B,A+,
IAG,17.74,14,4.91,-24,98,97,E,78,A,B,A+,14
IAUX,1.43,14,7.52,27,71,96,C+,37,D,C,A+,
IDR,27.38,14,3.91,-37,94,89,D-,80,A,B,A+,24
ITRG,2.56,14,1.99,-2,48,84,E,56,C,,A+,
KGC,28.74,14,3.05,-20,98,94,D-,98,A,B,A+,16
LODE,3.03,14,-1.94,-21,36,26,D-,46,E,B,A+,
MINE,3.07,14,3.72,-68,29,13,,17,,,A+,
MTA,6.24,14,-4.73,44,64,89,E,21,C,C,A+,
MUX,19.24,14,3.94,-32,89,95,E,69,C,C,A+,38
NAMM,2.30,14,3.60,-94,48,85,B+,3,,,A+,
NEM,102.10,14,2.76,-14,98,93,E,94,A,C,A+,15
NEWP,3.87,14,5.16,-40,60,97,D+,20,,,A+,
NEXA,10.04,14,3.83,-28,97,95,B-,79,B,B,A+,10
NFGC,1.78,14,5.95,-6,27,30,E,23,E,,A+,
NG,8.19,14,5.95,-1,56,94,C+,7,,B,A+,
NVA,5.60,14,1.45,-58,50,96,C-,4,E,,A+,
ODV,2.93,14,2.45,-34,51,84,E,3,D,,A+,
OR,35.23,14,3.25,-38,99,85,D+,95,A,D,A+,114
ORLA,14.60,14,5.72,5,99,90,C-,99,A,A,A+,15
PAAS,51.70,14,4.13,-43,98,93,D-,87,A,C,A+,21
PLG,1.70,14,4.29,-13,33,28,B-,20,,,A+,
PPTA,26.46,14,4.79,-22,52,95,D-,3,,D,A+,
PZG,1.54,14,1.32,-73,86,98,B,79,,B,A+,39
RGLD,237.54,14,2.97,-8,99,87,D-,93,A,B,A+,33
SA,25.92,14,3.06,-37,49,92,E,9,,,A+,
SBSW,11.54,14,2.85,-27,87,92,D-,50,B,,A+,21
SCZM,7.73,14,5.89,-39,55,11,E,78,A,,A+,39
SKE,27.62,14,4.38,-18,67,96,E,40,,,A+,
SLSR,8.04,14,2.29,-39,74,94,C+,41,,,A+,
SSRM,26.45,14,7.26,-7,99,95,B,76,A,C,A+,13
SVM,10.23,14,5.57,-37,99,97,C,90,A,,A+,21
TFPM,32.78,14,3.67,7,98,87,E,99,A,,A+,32
THM,2.11,14,2.43,-59,64,97,B-,20,,,A+,
TRX,1.32,14,4.76,-66,86,99,A,10,B,,A+,
USAS,5.50,14,3.58,-27,70,98,D,44,E,,A+,
USAU,14.16,14,2.83,-29,35,39,D-,17,,B,A+,
USGO,10.77,14,1.70,-51,49,76,D,18,,,A+,
VGZ,1.80,14,-2.17,-46,56,92,D-,20,,,A+,
VOXR,4.84,14,3.86,-36,79,89,D+,48,D,D,A+,
VZLA,3.15,14,2.94,-47,20,24,E,6,,,A+,
WPM,124.70,14,4.83,8,99,88,E,96,A,C,A+,41
AM,23.19,15,-1.53,-5,93,89,B,72,A,C,A+,21
BP,46.68,15,1.10,21,86,92,B-,53,C,E,A+,16
CVE,26.82,15,3.31,0,95,97,B,94,C,C,A+,47
CVX,211.15,15,1.62,10,81,92,A+,27,D,C,A+,29
E,55.22,15,2.07,46,94,95,B+,79,D,,A+,15
EC,15.01,15,1.42,-11,81,95,A-,30,C,,A+,14
EQNR,41.53,15,1.00,10,96,96,A,76,B,C,A+,17
EQT,67.55,15,1.03,-42,99,88,A+,97,A,C,A+,22
IMO,130.76,15,2.30,-20,88,95,B+,59,C,C,A+,12
MNR,14.57,15,2.53,-6,86,82,B,30,A,D,A+,8
NFE,0.61,15,-14.08,-14,6,3,D,1,E,C,A+,
PBR,20.77,15,2.16,-3,97,96,A-,69,A,C,A+,7
PBRA,18.80,15,2.79,-12,96,96,A-,65,A,D,A+,6
SAFX,0.39,15,-13.33,-85,18,8,B,21,,B,A+,10
SHEL,92.17,15,0.01,3,85,89,B-,61,D,C,A+,15
SLNG,4.79,15,4.81,30,64,75,B+,21,E,,A+,
SOC,18.45,15,2.96,-49,59,92,B,12,,C,A+,
SU,66.66,15,2.59,-6,91,96,A+,56,C,D,A+,22
TTE,89.87,15,-0.09,-30,87,92,B,58,C,D,A+,13
WMB,73.58,15,-0.65,-12,99,87,C,89,A,C,A+,35
XOM,170.99,15,3.36,35,92,94,A,53,C,C,A+,24
YPF,45.17,15,3.41,207,72,92,A+,1,E,,A+,
BAK,3.52,16,-10.66,209,50,83,C-,61,E,,A+,
CE,63.41,16,3.04,-33,75,91,B+,12,D,C,A+,16
CMP,23.05,16,-3.23,-24,91,93,D-,69,C,C,A+,46
DD,45.26,16,-1.65,-25,83,91,D,60,C,C,A+,28
ECVT,12.84,16,-1.23,-25,92,94,A-,16,C,B,A+,46
GURE,4.82,16,2.34,28,48,26,C-,44,D,,A+,
HUN,12.66,16,0.88,-30,56,85,C,4,E,C,A+,
